"Year","State","Race","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2007","Virginia","Asian / Pacific Islander","Females","0","228,206","0","0","0"
"2007","Washington","White","Males","508","2,748,805","18.48","17.79","16,797"
"2007","Washington","White","Females","349","2,765,461","12.62","12.09","10,230"
"2007","Washington","Black","Males","29","150,119","19.32","22.43","892"
"2007","Washington","Black","Females","25","133,263","18.76","20.77","721"
"2007","Washington","American Indian / Alaska Native","Males","16","68,039","23.52","23.68","593"
"2007","Washington","American Indian / Alaska Native","Females","20","68,058","29.39","30.67","640"
"2007","Washington","Asian / Pacific Islander","Males","10","246,824","4.05","3.85","383"
"2007","Washington","Asian / Pacific Islander","Females","0","281,018","0","0","0"
"2007","West Virginia","White","Males","248","856,969","28.94","30.21","8,992"
"2007","West Virginia","White","Females","141","892,134","15.81","16.38","4,753"
"2007","West Virginia","Black","Males","0","35,681","0","0","0"
"2007","West Virginia","Black","Females","0","31,824","0","0","0"
"2007","West Virginia","American Indian / Alaska Native","Males","0","2,212","0","0","0"
"2007","West Virginia","American Indian / Alaska Native","Females","0","1,878","0","0","0"
"2007","West Virginia","Asian / Pacific Islander","Males","0","6,507","0","0","0"
"2007","West Virginia","Asian / Pacific Islander","Females","0","6,847","0","0","0"
"2007","Wisconsin","White","Males","339","2,504,153","13.54","13.37","11,935"
"2007","Wisconsin","White","Females","200","2,539,315","7.88","7.79","6,293"
"2007","Wisconsin","Black","Males","43","183,755","23.40","29.21","1,203"
"2007","Wisconsin","Black","Females","27","190,954","14.14","16.48","844"
"2007","Wisconsin","American Indian / Alaska Native","Males","0","31,548","0","0","0"
"2007","Wisconsin","American Indian / Alaska Native","Females","0","31,565","0","0","0"
"2007","Wisconsin","Asian / Pacific Islander","Males","0","63,537","0","0","0"
"2007","Wisconsin","Asian / Pacific Islander","Females","0","65,948","0","0","0"
"2007","Wyoming","White","Males","34","258,836","13.14","13.41","1,259"
"2007","Wyoming","White","Females","25","249,921","10.00","10.55","784"
"2007","Wyoming","Black","Males","0","3,718","0","0","0"
"2007","Wyoming","Black","Females","0","2,737","0","0","0"
"2007","Wyoming","American Indian / Alaska Native","Males","0","7,371","0","0","0"
"2007","Wyoming","American Indian / Alaska Native","Females","0","7,338","0","0","0"
"2007","Wyoming","Asian / Pacific Islander","Males","0","2,175","0","0","0"
"2007","Wyoming","Asian / Pacific Islander","Females","0","2,780","0","0","0"
"2006","Alabama","White","Males","213","1,629,110","13.08","13.25","7,983"
"2006","Alabama","White","Females","151","1,685,050","8.96","9.05","4,780"
"2006","Alabama","Black","Males","24","572,880","4.19","4.63","909"
"2006","Alabama","Black","Females","0","657,654","0","0","0"
"2006","Alabama","American Indian / Alaska Native","Males","0","15,778","0","0","0"
"2006","Alabama","American Indian / Alaska Native","Females","0","15,387","0","0","0"
"2006","Alabama","Asian / Pacific Islander","Males","0","25,733","0","0","0"
"2006","Alabama","Asian / Pacific Islander","Females","0","27,389","0","0","0"
"2006","Alaska","White","Males","39","255,967","15.24","13.92","1,346"
"2006","Alaska","White","Females","23","231,878","9.92","9.31","763"
"2006","Alaska","Black","Males","0","15,450","0","0","0"
"2006","Alaska","Black","Females","0","13,595","0","0","0"
"2006","Alaska","American Indian / Alaska Native","Males","0","58,348","0","0","0"
"2006","Alaska","American Indian / Alaska Native","Females","0","57,266","0","0","0"
"2006","Alaska","Asian / Pacific Islander","Males","0","20,309","0","0","0"
"2006","Alaska","Asian / Pacific Islander","Females","0","22,337","0","0","0"
"2006","Arizona","White","Males","481","2,617,740","18.38","18.76","16,048"
"2006","Arizona","White","Females","312","2,637,738","11.83","12.03","8,987"
"2006","Arizona","Black","Males","37","136,589","27.09","31.09","1,071"
"2006","Arizona","Black","Females","12","125,561","9.56","12.59","324"
"2006","Arizona","American Indian / Alaska Native","Males","20","161,130","12.41","14.35","720"
"2006","Arizona","American Indian / Alaska Native","Females","0","165,928","0","0","0"
"2006","Arizona","Asian / Pacific Islander","Males","0","87,548","0","0","0"
"2006","Arizona","Asian / Pacific Islander","Females","0","96,907","0","0","0"
"2006","Arkansas","White","Males","155","1,139,123","13.61","13.93","6,012"
"2006","Arkansas","White","Females","103","1,169,326","8.81","9.00","3,078"
"2006","Arkansas","Black","Males","14","213,691","6.55","7.01","538"
"2006","Arkansas","Black","Females","10","236,691","4.23","4.89","283"
"2006","Arkansas","American Indian / Alaska Native","Males","0","12,513","0","0","0"
"2006","Arkansas","American Indian / Alaska Native","Females","0","12,595","0","0","0"
"2006","Arkansas","Asian / Pacific Islander","Males","0","18,006","0","0","0"
"2006","Arkansas","Asian / Pacific Islander","Females","0","19,816","0","0","0"
"2006","California","White","Males","1,864","13,927,575","13.38","13.22","57,727"
"2006","California","White","Females","1,127","13,846,008","8.14","8.03","31,500"
"2006","California","Black","Males","222","1,293,213","17.17","17.97","6,006"
"2006","California","Black","Females","142","1,333,724","10.65","10.84","4,260"
"2006","California","American Indian / Alaska Native","Males","27","305,310","8.84","9.24","912"
"2006","California","American Indian / Alaska Native","Females","17","301,998","5.63","6.27","427"
"2006","California","Asian / Pacific Islander","Males","60","2,397,633","2.50","2.61","1,744"
"2006","California","Asian / Pacific Islander","Females","35","2,615,741","1.34","1.33","954"
"2006","Colorado","White","Males","336","2,146,621","15.65","14.91","11,681"
"2006","Colorado","White","Females","248","2,131,843","11.63","11.10","7,733"
"2006","Colorado","Black","Males","20","113,775","17.58","18.10","608"
"2006","Colorado","Black","Females","0","105,035","0","0","0"
"2006","Colorado","American Indian / Alaska Native","Males","0","38,182","0","0","0"
"2006","Colorado","American Indian / Alaska Native","Females","0","37,273","0","0","0"
"2006","Colorado","Asian / Pacific Islander","Males","0","68,885","0","0","0"
"2006","Colorado","Asian / Pacific Islander","Females","0","78,809","0","0","0"
"2006","Connecticut","White","Males","254","1,452,267","17.49","17.63","9,188"
"2006","Connecticut","White","Females","114","1,529,847","7.45","7.21","3,537"
"2006","Connecticut","Black","Males","27","185,020","14.59","16.92","742"
"2006","Connecticut","Black","Females","0","203,100","0","0","0"
"2006","Connecticut","American Indian / Alaska Native","Males","0","8,534","0","0","0"
"2006","Connecticut","American Indian / Alaska Native","Females","0","8,382","0","0","0"
"2006","Connecticut","Asian / Pacific Islander","Males","0","63,964","0","0","0"
"2006","Connecticut","Asian / Pacific Islander","Females","0","66,346","0","0","0"
"2006","Delaware","White","Males","41","312,288","13.13","13.52","1,578"
"2006","Delaware","White","Females","23","327,765","7.02","7.53","836"
"2006","Delaware","Black","Males","11","88,542","12.42","12.38","417"
"2006","Delaware","Black","Females","0","98,606","0","0","0"
"2006","Delaware","American Indian / Alaska Native","Males","0","2,626","0","0","0"
"2006","Delaware","American Indian / Alaska Native","Females","0","2,629","0","0","0"
"2006","Delaware","Asian / Pacific Islander","Males","0","13,046","0","0","0"
"2006","Delaware","Asian / Pacific Islander","Females","0","13,766","0","0","0"
"2006","District of Columbia","White","Males","0","111,125","0","0","0"
"2006","District of Columbia","White","Females","0","110,139","0","0","0"
"2006","District of Columbia","Black","Males","55","147,437","37.30","34.42","1,407"
"2006","District of Columbia","Black","Females","33","177,627","18.58","17.88","850"
"2006","District of Columbia","American Indian / Alaska Native","Males","0","1,640","0","0","0"
"2006","District of Columbia","American Indian / Alaska Native","Females","0","1,683","0","0","0"
"2006","District of Columbia","Asian / Pacific Islander","Males","0","9,157","0","0","0"
"2006","District of Columbia","Asian / Pacific Islander","Females","0","11,873","0","0","0"
"2006","Florida","White","Males","1,536","7,189,757","21.36","21.73","54,010"
"2006","Florida","White","Females","863","7,444,486","11.59","11.54","26,132"
"2006","Florida","Black","Males","107","1,429,084","7.49","8.36","3,429"
"2006","Florida","Black","Females","59","1,540,166","3.83","4.01","1,747"
"2006","Florida","American Indian / Alaska Native","Males","0","46,724","0","0","0"
"2006","Florida","American Indian / Alaska Native","Females","0","43,233","0","0","0"
"2006","Florida","Asian / Pacific Islander","Males","0","221,345","0","0","0"
"2006","Florida","Asian / Pacific Islander","Females","12","252,195","4.76","4.49","310"
"2006","Georgia","White","Males","409","3,001,381","13.63","13.14","14,478"
"2006","Georgia","White","Females","286","3,013,099","9.49","9.31","8,711"
"2006","Georgia","Black","Males","89","1,318,673","6.75","7.08","2,906"
"2006","Georgia","Black","Females","43","1,487,254","2.89","2.93","1,339"
"2006","Georgia","American Indian / Alaska Native","Males","0","21,959","0","0","0"
"2006","Georgia","American Indian / Alaska Native","Females","0","20,317","0","0","0"
"2006","Georgia","Asian / Pacific Islander","Males","0","143,194","0","0","0"
"2006","Georgia","Asian / Pacific Islander","Females","0","149,936","0","0","0"
"2006","Hawaii","White","Males","42","213,623","19.66","18.16","1,284"
"2006","Hawaii","White","Females","11","185,543","5.93","5.81","358"
"2006","Hawaii","Black","Males","0","19,781","0","0","0"
"2006","Hawaii","Black","Females","0","14,108","0","0","0"
"2006","Hawaii","American Indian / Alaska Native","Males","0","3,093","0","0","0"
"2006","Hawaii","American Indian / Alaska Native","Females","0","2,701","0","0","0"
"2006","Hawaii","Asian / Pacific Islander","Males","20","420,883","4.75","4.88","617"
"2006","Hawaii","Asian / Pacific Islander","Females","13","449,999","2.89","2.76","362"
"2006","Idaho","White","Males","70","706,286","9.91","10.35","2,408"
"2006","Idaho","White","Females","57","702,170","8.12","8.76","1,722"
"2006","Idaho","Black","Males","0","7,151","0","0","0"
"2006","Idaho","Black","Females","0","5,551","0","0","0"
"2006","Idaho","American Indian / Alaska Native","Males","0","12,935","0","0","0"
"2006","Idaho","American Indian / Alaska Native","Females","0","12,748","0","0","0"
"2006","Idaho","Asian / Pacific Islander","Males","0","10,193","0","0","0"
"2006","Idaho","Asian / Pacific Islander","Females","0","11,635","0","0","0"
"2006","Illinois","White","Males","671","4,975,113","13.49","13.18","24,944"
"2006","Illinois","White","Females","283","5,079,323","5.57","5.60","9,563"
"2006","Illinois","Black","Males","314","915,160","34.31","38.09","9,477"
"2006","Illinois","Black","Females","95","1,032,676","9.20","9.82","3,004"
"2006","Illinois","American Indian / Alaska Native","Males","0","34,122","0","0","0"
"2006","Illinois","American Indian / Alaska Native","Females","0","33,458","0","0","0"
"2006","Illinois","Asian / Pacific Islander","Males","0","279,538","0","0","0"
"2006","Illinois","Asian / Pacific Islander","Females","0","294,565","0","0","0"
"2006","Indiana","White","Males","424","2,764,585","15.34","15.28","15,974"
"2006","Indiana","White","Females","266","2,843,846","9.35","9.34","8,530"
"2006","Indiana","Black","Males","30","288,673","10.39","11.37","1,070"
"2006","Indiana","Black","Females","15","311,695","4.81","4.96","558"
"2006","Indiana","American Indian / Alaska Native","Males","0","12,622","0","0","0"
"2006","Indiana","American Indian / Alaska Native","Females","0","12,230","0","0","0"
"2006","Indiana","Asian / Pacific Islander","Males","0","48,586","0","0","0"
"2006","Indiana","Asian / Pacific Islander","Females","0","50,432","0","0","0"
"2006","Iowa","White","Males","107","1,392,522","7.68","7.99","3,753"
"2006","Iowa","White","Females","73","1,435,786","5.08","5.21","2,162"
"2006","Iowa","Black","Males","0","47,146","0","0","0"
"2006","Iowa","Black","Females","0","42,885","0","0","0"
"2006","Iowa","American Indian / Alaska Native","Males","0","6,573","0","0","0"
"2006","Iowa","American Indian / Alaska Native","Females","0","6,670","0","0","0"
"2006","Iowa","Asian / Pacific Islander","Males","0","25,279","0","0","0"
"2006","Iowa","Asian / Pacific Islander","Females","0","25,783","0","0","0"
"2006","Kansas","White","Males","126","1,226,076","10.28","10.51","4,458"
"2006","Kansas","White","Females","101","1,252,316","8.07","8.29","3,184"
"2006","Kansas","Black","Males","12","91,620","13.10","13.77","402"
"2006","Kansas","Black","Females","11","88,889","12.38","13.74","338"
"2006","Kansas","American Indian / Alaska Native","Males","0","18,111","0","0","0"
"2006","Kansas","American Indian / Alaska Native","Females","0","17,960","0","0","0"
"2006","Kansas","Asian / Pacific Islander","Males","0","33,032","0","0","0"
"2006","Kansas","Asian / Pacific Islander","Females","0","34,927","0","0","0"
"2006","Kentucky","White","Males","432","1,873,675","23.06","23.14","16,064"
"2006","Kentucky","White","Females","262","1,945,648","13.47","13.44","8,540"
"2006","Kentucky","Black","Males","19","167,240","11.36","12.51","631"
"2006","Kentucky","Black","Females","15","172,496","8.70","9.01","362"
"2006","Kentucky","American Indian / Alaska Native","Males","0","5,808","0","0","0"
"2006","Kentucky","American Indian / Alaska Native","Females","0","5,460","0","0","0"
"2006","Kentucky","Asian / Pacific Islander","Males","0","23,420","0","0","0"
"2006","Kentucky","Asian / Pacific Islander","Females","0","25,492","0","0","0"
"2006","Louisiana","White","Males","396","1,397,595","28.33","27.88","15,092"
"2006","Louisiana","White","Females","197","1,436,492","13.71","13.78","6,568"
"2006","Louisiana","Black","Males","85","651,577","13.05","13.84","2,943"
"2006","Louisiana","Black","Females","24","717,890","3.34","3.48","801"
"2006","Louisiana","American Indian / Alaska Native","Males","0","15,822","0","0","0"
"2006","Louisiana","American Indian / Alaska Native","Females","0","15,680","0","0","0"
"2006","Louisiana","Asian / Pacific Islander","Males","0","33,599","0","0","0"
"2006","Louisiana","Asian / Pacific Islander","Females","0","34,010","0","0","0"
"2006","Maine","White","Males","101","627,671","16.09","16.42","3,671"
"2006","Maine","White","Females","52","656,453","7.92","7.49","1,566"
"2006","Maine","Black","Males","0","9,080","0","0","0"
"2006","Maine","Black","Females","0","7,163","0","0","0"
"2006","Maine","American Indian / Alaska Native","Males","0","4,673","0","0","0"
"2006","Maine","American Indian / Alaska Native","Females","0","4,895","0","0","0"
"2006","Maine","Asian / Pacific Islander","Males","0","6,038","0","0","0"
"2006","Maine","Asian / Pacific Islander","Females","0","7,646","0","0","0"
"2006","Maryland","White","Males","340","1,762,089","19.30","19.04","12,580"
"2006","Maryland","White","Females","168","1,822,796","9.22","9.03","5,576"
"2006","Maryland","Black","Males","181","795,182","22.76","22.77","5,488"
"2006","Maryland","Black","Females","65","910,116","7.14","6.72","2,132"
"2006","Maryland","American Indian / Alaska Native","Males","0","14,914","0","0","0"
"2006","Maryland","American Indian / Alaska Native","Females","0","14,571","0","0","0"
"2006","Maryland","Asian / Pacific Islander","Males","0","147,219","0","0","0"
"2006","Maryland","Asian / Pacific Islander","Females","0","160,480","0","0","0"
"2006","Massachusetts","White","Males","601","2,685,024","22.38","21.78","20,734"
"2006","Massachusetts","White","Females","300","2,868,834","10.46","9.93","9,004"
"2006","Massachusetts","Black","Males","43","237,408","18.11","20.03","1,307"
"2006","Massachusetts","Black","Females","22","255,213","8.62","9.25","650"
"2006","Massachusetts","American Indian / Alaska Native","Males","0","14,514","0","0","0"
"2006","Massachusetts","American Indian / Alaska Native","Females","0","14,576","0","0","0"
"2006","Massachusetts","Asian / Pacific Islander","Males","0","161,953","0","0","0"
"2006","Massachusetts","Asian / Pacific Islander","Females","0","172,562","0","0","0"
"2006","Michigan","White","Males","604","4,054,345","14.90","14.87","21,930"
"2006","Michigan","White","Females","388","4,154,161","9.34","9.21","11,982"
"2006","Michigan","Black","Males","110","710,906","15.47","16.98","3,170"
"2006","Michigan","Black","Females","61","784,005","7.78","8.04","1,887"
"2006","Michigan","American Indian / Alaska Native","Males","0","39,771","0","0","0"
"2006","Michigan","American Indian / Alaska Native","Females","0","40,794","0","0","0"
"2006","Michigan","Asian / Pacific Islander","Males","0","124,438","0","0","0"
"2006","Michigan","Asian / Pacific Islander","Females","0","127,661","0","0","0"
"2006","Minnesota","White","Males","165","2,289,870","7.21","7.00","5,614"
"2006","Minnesota","White","Females","98","2,330,621","4.21","4.11","2,928"
"2006","Minnesota","Black","Males","26","137,704","18.88","23.45","825"
"2006","Minnesota","Black","Females","0","130,994","0","0","0"
"2006","Minnesota","American Indian / Alaska Native","Males","0","35,909","0","0","0"
"2006","Minnesota","American Indian / Alaska Native","Females","0","35,862","0","0","0"
"2006","Minnesota","Asian / Pacific Islander","Males","0","99,121","0","0","0"
"2006","Minnesota","Asian / Pacific Islander","Females","0","103,474","0","0","0"
"2006","Mississippi","White","Males","192","879,931","21.82","22.20","6,797"
"2006","Mississippi","White","Females","111","902,728","12.30","12.27","3,375"
"2006","Mississippi","Black","Males","25","508,411","4.92","5.72","813"
"2006","Mississippi","Black","Females","0","571,988","0","0","0"
"2006","Mississippi","American Indian / Alaska Native","Males","0","7,821","0","0","0"
"2006","Mississippi","American Indian / Alaska Native","Females","0","7,865","0","0","0"
"2006","Mississippi","Asian / Pacific Islander","Males","0","12,502","0","0","0"
"2006","Mississippi","Asian / Pacific Islander","Females","0","13,732","0","0","0"
"2006","Missouri","White","Males","389","2,455,662","15.84","15.91","14,107"
"2006","Missouri","White","Females","267","2,546,526","10.49","10.74","8,755"
"2006","Missouri","Black","Males","63","333,616","18.88","20.45","2,236"
"2006","Missouri","Black","Females","19","370,848","5.12","5.16","732"
"2006","Missouri","American Indian / Alaska Native","Males","0","17,875","0","0","0"
"2006","Missouri","American Indian / Alaska Native","Females","0","17,779","0","0","0"
"2006","Missouri","Asian / Pacific Islander","Males","0","47,988","0","0","0"
"2006","Missouri","Asian / Pacific Islander","Females","0","52,410","0","0","0"
"2006","Montana","White","Males","56","438,157","12.78","12.92","1,946"
"2006","Montana","White","Females","27","435,897","6.19","5.97","799"
"2006","Montana","Black","Males","0","3,670","0","0","0"
"2006","Montana","Black","Females","0","2,557","0","0","0"
"2006","Montana","American Indian / Alaska Native","Males","0","32,390","0","0","0"
"2006","Montana","American Indian / Alaska Native","Females","0","32,756","0","0","0"
"2006","Montana","Asian / Pacific Islander","Males","0","3,134","0","0","0"
"2006","Montana","Asian / Pacific Islander","Females","0","4,131","0","0","0"
"2006","Nebraska","White","Males","39","807,225","4.83","4.90","1,354"
"2006","Nebraska","White","Females","38","823,459","4.62","4.90","1,239"
"2006","Nebraska","Black","Males","0","43,749","0","0","0"
"2006","Nebraska","Black","Females","0","43,245","0","0","0"
"2006","Nebraska","American Indian / Alaska Native","Males","0","11,140","0","0","0"
"2006","Nebraska","American Indian / Alaska Native","Females","0","11,040","0","0","0"
"2006","Nebraska","Asian / Pacific Islander","Males","0","15,892","0","0","0"
"2006","Nebraska","Asian / Pacific Islander","Females","0","16,943","0","0","0"
"2006","Nevada","White","Males","249","1,054,175","23.62","22.90","8,098"
"2006","Nevada","White","Females","161","1,005,835","16.01","15.84","4,886"
"2006","Nevada","Black","Males","23","111,811","20.57","21.89","721"
"2006","Nevada","Black","Females","11","109,693","10.03","10.45","393"
"2006","Nevada","American Indian / Alaska Native","Males","0","21,638","0","0","0"
"2006","Nevada","American Indian / Alaska Native","Females","0","21,744","0","0","0"
"2006","Nevada","Asian / Pacific Islander","Males","0","91,041","0","0","0"
"2006","Nevada","Asian / Pacific Islander","Females","0","106,721","0","0","0"
"2006","New Hampshire","White","Males","81","620,415","13.06","13.14","2,850"
"2006","New Hampshire","White","Females","67","638,380","10.50","10.08","2,053"
"2006","New Hampshire","Black","Males","0","9,571","0","0","0"
"2006","New Hampshire","Black","Females","0","7,985","0","0","0"
"2006","New Hampshire","American Indian / Alaska Native","Males","0","2,250","0","0","0"
"2006","New Hampshire","American Indian / Alaska Native","Females","0","2,159","0","0","0"
"2006","New Hampshire","Asian / Pacific Islander","Males","0","13,380","0","0","0"
"2006","New Hampshire","Asian / Pacific Islander","Females","0","14,249","0","0","0"
"2006","New Jersey","White","Males","507","3,242,856","15.63","15.67","18,550"
"2006","New Jersey","White","Females","190","3,390,120","5.61","5.44","5,697"
"2006","New Jersey","Black","Males","94","612,548","15.35","16.32","2,798"
"2006","New Jersey","Black","Females","51","686,105","7.43","7.47","1,543"
"2006","New Jersey","American Indian / Alaska Native","Males","0","22,926","0","0","0"
"2006","New Jersey","American Indian / Alaska Native","Females","0","22,237","0","0","0"
"2006","New Jersey","Asian / Pacific Islander","Males","0","335,250","0","0","0"
"2006","New Jersey","Asian / Pacific Islander","Females","0","349,637","0","0","0"
"2006","New Mexico","White","Males","239","825,308","28.96","29.42","8,053"
"2006","New Mexico","White","Females","149","846,731","17.60","17.46","4,583"
"2006","New Mexico","Black","Males","0","27,595","0","0","0"
"2006","New Mexico","Black","Females","0","24,154","0","0","0"
"2006","New Mexico","American Indian / Alaska Native","Males","16","99,932","16.01","17.41","659"
"2006","New Mexico","American Indian / Alaska Native","Females","0","105,437","0","0","0"
"2006","New Mexico","Asian / Pacific Islander","Males","0","15,333","0","0","0"
"2006","New Mexico","Asian / Pacific Islander","Females","0","17,647","0","0","0"
"2006","New York","White","Males","935","6,868,066","13.61","13.28","31,157"
"2006","New York","White","Females","386","7,209,320","5.35","5.24","11,974"
"2006","New York","Black","Males","215","1,598,437","13.45","14.36","5,781"
"2006","New York","Black","Females","116","1,855,455","6.25","6.17","3,540"
"2006","New York","American Indian / Alaska Native","Males","0","86,507","0","0","0"
"2006","New York","American Indian / Alaska Native","Females","0","88,068","0","0","0"
"2006","New York","Asian / Pacific Islander","Males","13","680,220","1.91","1.72","427"
"2006","New York","Asian / Pacific Islander","Females","0","718,558","0","0","0"
"2006","North Carolina","White","Males","563","3,259,482","17.27","17.06","20,375"
"2006","North Carolina","White","Females","339","3,340,655","10.15","10.12","11,143"
"2006","North Carolina","Black","Males","90","933,035","9.65","10.01","3,058"
"2006","North Carolina","Black","Females","44","1,053,762","4.18","4.23","1,361"
"2006","North Carolina","American Indian / Alaska Native","Males","12","67,645","17.74","19.56","391"
"2006","North Carolina","American Indian / Alaska Native","Females","0","68,458","0","0","0"
"2006","North Carolina","Asian / Pacific Islander","Males","0","93,956","0","0","0"
"2006","North Carolina","Asian / Pacific Islander","Females","0","100,277","0","0","0"
"2006","North Dakota","White","Males","0","300,895","0","0","0"
"2006","North Dakota","White","Females","0","297,547","0","0","0"
"2006","North Dakota","Black","Males","0","4,803","0","0","0"
"2006","North Dakota","Black","Females","0","3,371","0","0","0"
"2006","North Dakota","American Indian / Alaska Native","Males","0","17,991","0","0","0"
"2006","North Dakota","American Indian / Alaska Native","Females","0","18,440","0","0","0"
"2006","North Dakota","Asian / Pacific Islander","Males","0","3,150","0","0","0"
"2006","North Dakota","Asian / Pacific Islander","Females","0","3,225","0","0","0"
"2006","Ohio","White","Males","840","4,791,171","17.53","17.50","29,689"
"2006","Ohio","White","Females","484","5,002,238","9.68","9.69","15,193"
"2006","Ohio","Black","Males","122","695,025","17.55","19.03","3,459"
"2006","Ohio","Black","Females","66","762,371","8.66","9.24","1,988"
"2006","Ohio","American Indian / Alaska Native","Males","0","17,946","0","0","0"
"2006","Ohio","American Indian / Alaska Native","Females","0","17,944","0","0","0"
"2006","Ohio","Asian / Pacific Islander","Males","0","94,004","0","0","0"
"2006","Ohio","Asian / Pacific Islander","Females","0","100,514","0","0","0"
"2006","Oklahoma","White","Males","266","1,419,773","18.74","18.79","9,452"
"2006","Oklahoma","White","Females","208","1,453,796","14.31","14.58","6,309"
"2006","Oklahoma","Black","Males","11","148,377","7.41","8.24","388"
"2006","Oklahoma","Black","Females","11","150,652","7.30","8.53","312"
"2006","Oklahoma","American Indian / Alaska Native","Males","42","174,502","24.07","26.80","1,487"
"2006","Oklahoma","American Indian / Alaska Native","Females","24","179,036","13.41","15.73","778"
"2006","Oklahoma","Asian / Pacific Islander","Males","0","32,745","0","0","0"
"2006","Oklahoma","Asian / Pacific Islander","Females","0","35,209","0","0","0"
"2006","Oregon","White","Males","264","1,664,321","15.86","15.08","8,455"
"2006","Oregon","White","Females","201","1,696,074","11.85","11.84","6,102"
"2006","Oregon","Black","Males","0","44,391","0","0","0"
"2006","Oregon","Black","Females","0","38,805","0","0","0"
"2006","Oregon","American Indian / Alaska Native","Males","0","35,079","0","0","0"
"2006","Oregon","American Indian / Alaska Native","Females","0","35,035","0","0","0"
"2006","Oregon","Asian / Pacific Islander","Males","0","73,975","0","0","0"
"2006","Oregon","Asian / Pacific Islander","Females","0","83,203","0","0","0"
"2006","Pennsylvania","White","Males","988","5,225,518","18.91","19.39","37,443"
"2006","Pennsylvania","White","Females","413","5,498,641","7.51","7.73","13,389"
"2006","Pennsylvania","Black","Males","176","677,447","25.98","29.01","5,409"
"2006","Pennsylvania","Black","Females","55","743,812","7.39","7.98","1,764"
"2006","Pennsylvania","American Indian / Alaska Native","Males","0","18,562","0","0","0"
"2006","Pennsylvania","American Indian / Alaska Native","Females","0","18,737","0","0","0"
"2006","Pennsylvania","Asian / Pacific Islander","Males","0","159,970","0","0","0"
"2006","Pennsylvania","Asian / Pacific Islander","Females","0","168,122","0","0","0"
"2006","Rhode Island","White","Males","121","453,720","26.67","26.03","4,124"
"2006","Rhode Island","White","Females","43","488,654","8.80","8.79","1,325"
"2006","Rhode Island","Black","Males","0","38,996","0","0","0"
"2006","Rhode Island","Black","Females","0","39,416","0","0","0"
"2006","Rhode Island","American Indian / Alaska Native","Males","0","4,426","0","0","0"
"2006","Rhode Island","American Indian / Alaska Native","Females","0","4,714","0","0","0"
"2006","Rhode Island","Asian / Pacific Islander","Males","0","15,820","0","0","0"
"2006","Rhode Island","Asian / Pacific Islander","Females","0","17,350","0","0","0"
"2006","South Carolina","White","Males","259","1,482,816","17.47","17.07","8,762"
"2006","South Carolina","White","Females","213","1,520,534","14.01","13.80","6,242"
"2006","South Carolina","Black","Males","41","597,910","6.86","7.01","1,406"
"2006","South Carolina","Black","Females","38","675,626","5.62","5.68","1,157"
"2006","South Carolina","American Indian / Alaska Native","Males","0","11,389","0","0","0"
"2006","South Carolina","American Indian / Alaska Native","Females","0","10,646","0","0","0"
"2006","South Carolina","Asian / Pacific Islander","Males","0","28,077","0","0","0"
"2006","South Carolina","Asian / Pacific Islander","Females","0","30,849","0","0","0"
"2006","South Dakota","White","Males","15","345,639","4.34","4.41","509"
"2006","South Dakota","White","Females","18","347,971","5.17","5.75","582"
"2006","South Dakota","Black","Males","0","5,971","0","0","0"
"2006","South Dakota","Black","Females","0","4,202","0","0","0"
"2006","South Dakota","American Indian / Alaska Native","Males","0","35,533","0","0","0"
"2006","South Dakota","American Indian / Alaska Native","Females","0","36,409","0","0","0"
"2006","South Dakota","Asian / Pacific Islander","Males","0","3,470","0","0","0"
"2006","South Dakota","Asian / Pacific Islander","Females","0","3,838","0","0","0"
"2006","Tennessee","White","Males","492","2,416,954","20.36","20.12","17,604"
"2006","Tennessee","White","Females","382","2,509,554","15.22","15.07","12,038"
"2006","Tennessee","Black","Males","68","494,284","13.76","14.98","2,195"
"2006","Tennessee","Black","Females","32","553,316","5.78","6.15","1,048"
"2006","Tennessee","American Indian / Alaska Native","Males","0","12,298","0","0","0"
"2006","Tennessee","American Indian / Alaska Native","Females","0","11,117","0","0","0"
"2006","Tennessee","Asian / Pacific Islander","Males","0","43,775","0","0","0"
"2006","Tennessee","Asian / Pacific Islander","Females","0","47,468","0","0","0"
"2006","Texas","White","Males","1,227","9,641,442","12.73","12.72","44,754"
"2006","Texas","White","Females","696","9,705,520","7.17","7.32","21,511"
"2006","Texas","Black","Males","169","1,399,438","12.08","12.53","5,391"
"2006","Texas","Black","Females","84","1,504,564","5.58","5.64","2,681"
"2006","Texas","American Indian / Alaska Native","Males","0","108,581","0","0","0"
"2006","Texas","American Indian / Alaska Native","Females","0","104,334","0","0","0"
"2006","Texas","Asian / Pacific Islander","Males","0","438,876","0","0","0"
"2006","Texas","Asian / Pacific Islander","Females","0","456,825","0","0","0"
"2006","Utah","White","Males","258","1,190,975","21.66","23.21","9,369"
"2006","Utah","White","Females","174","1,183,282","14.71","16.24","5,780"
"2006","Utah","Black","Males","0","18,718","0","0","0"
"2006","Utah","Black","Females","0","14,706","0","0","0"
"2006","Utah","American Indian / Alaska Native","Males","0","19,757","0","0","0"
"2006","Utah","American Indian / Alaska Native","Females","0","19,677","0","0","0"
"2006","Utah","Asian / Pacific Islander","Males","0","38,066","0","0","0"
"2006","Utah","Asian / Pacific Islander","Females","0","40,326","0","0","0"
